epoch,acc,f1_score,loss,precision,recall,val_acc,val_f1_score,val_loss,val_precision,val_recall
12,0.8059788942337036,"""[0.8316151, 0.66842103, 0.8806097, 0.86631024, 0.58041966, 0.6723404]""",1.615150809288025,0.44454073905944824,0.90211021900177,0.7962529063224792,"""[0.8548387, 0.71264374, 0.8064516, 0.76699036, 0.64615375, 1.0]""",1.69929838180542,0.5038759708404541,0.9133489727973938
13,0.8305978775024414,"""[0.85971224, 0.7433155, 0.8847139, 0.86259544, 0.6462585, 0.7532468]""",1.5524665117263794,0.4424501359462738,0.910316526889801,0.7798594832420349,"""[0.84374994, 0.7010309, 0.7715356, 0.7844828, 0.5970149, 0.984127]""",1.6645771265029907,0.4685229957103729,0.9063231945037842
14,0.8405627012252808,"""[0.8627451, 0.74934036, 0.8986254, 0.86934024, 0.6710098, 0.77192986]""",1.5176351070404053,0.43542128801345825,0.9208675026893616,0.7868852615356445,"""[0.8943089, 0.6728972, 0.7956989, 0.76279074, 0.61764705, 1.0]""",1.7092113494873047,0.48496732115745544,0.868852436542511
15,0.8558030724525452,"""[0.86617106, 0.7938144, 0.8926746, 0.863103, 0.7697161, 0.8421053]""",1.4807134866714478,0.45548534393310547,0.9296600222587585,0.7798594832420349,"""[0.8484848, 0.6734694, 0.7956989, 0.7946428, 0.44827586, 0.984127]""",1.7573513984680176,0.4589774012565613,0.9039812684059143
16,0.8599061965942383,"""[0.85098743, 0.78740156, 0.9188727, 0.87220025, 0.77922076, 0.7711865]""",1.4467045068740845,0.44522276520729065,0.9314185380935669,0.8032786846160889,"""[0.9166666, 0.67391306, 0.7867647, 0.80161947, 0.65573776, 1.0]""",1.7290973663330078,0.48120301961898804,0.8992974162101746
17,0.8587338924407959,"""[0.8876611, 0.78974354, 0.91109234, 0.8789474, 0.72727275, 0.7468879]""",1.4570167064666748,0.4523536264896393,0.9237983822822571,0.800936758518219,"""[0.91379315, 0.6238532, 0.79687506, 0.81481475, 0.6969697, 0.96874994]""",1.6836334466934204,0.4609004855155945,0.9110070466995239
18,0.8575615286827087,"""[0.8742964, 0.7544304, 0.90328157, 0.8937824, 0.77160496, 0.7652174]""",1.4961481094360352,0.4399557411670685,0.9320046901702881,0.7845433354377747,"""[0.85714287, 0.7032967, 0.797153, 0.7822222, 0.59016395, 0.8857143]""",1.7960121631622314,0.47087979316711426,0.8899297714233398
19,0.8862836956977844,"""[0.89719635, 0.84478366, 0.93298966, 0.90625, 0.7760253, 0.7829787]""",1.4584776163101196,0.443178653717041,0.9349355101585388,0.8126463890075684,"""[0.875, 0.71264374, 0.8085107, 0.81057274, 0.6865672, 0.984127]""",1.7357029914855957,0.5089514255523682,0.932084321975708
20,0.9009378552436829,"""[0.8987109, 0.8306878, 0.94107604, 0.92005247, 0.82530123, 0.8622222]""",1.3065407276153564,0.45192843675613403,0.9478312134742737,0.7962529063224792,"""[0.85245895, 0.65420556, 0.8278388, 0.81777775, 0.53125, 0.984127]""",1.7181365489959717,0.4742138385772705,0.8829039931297302
21,0.8915591835975647,"""[0.9070632, 0.8395062, 0.9365351, 0.89881736, 0.8051118, 0.8122271]""",1.200608730316162,0.44003263115882874,0.9484173655509949,0.7962529063224792,"""[0.8429752, 0.6734694, 0.8113879, 0.8018868, 0.65822786, 0.984127]""",1.64260995388031,0.4942381680011749,0.9039812684059143
22,0.9062133431434631,"""[0.90076333, 0.877551, 0.93609667, 0.92071617, 0.83076924, 0.87445885]""",1.1246697902679443,0.44859811663627625,0.9566236734390259,0.7704917788505554,"""[0.8175183, 0.64646465, 0.8118081, 0.79262674, 0.4347826, 0.9836065]""",1.5885405540466309,0.5223463773727417,0.8758782148361206
23,0.9120750427246094,"""[0.9148148, 0.872449, 0.9448276, 0.9267016, 0.845679, 0.8534482]""",1.154475212097168,0.4545707106590271,0.9589683413505554,0.7939109802246094,"""[0.9032258, 0.7045454, 0.7657992, 0.80952376, 0.5614035, 0.96874994]""",1.641801357269287,0.49358972907066345,0.9016393423080444
24,0.9091442227363586,"""[0.9152542, 0.8769231, 0.9371232, 0.9166666, 0.8554217, 0.8608695]""",1.1245741844177246,0.45732733607292175,0.9548651576042175,0.8360655903816223,"""[0.92436975, 0.74509805, 0.8333334, 0.81578946, 0.74626863, 1.0]""",1.5588988065719604,0.5118421316146851,0.9110070466995239
25,0.9091442227363586,"""[0.88675624, 0.88040715, 0.94673544, 0.9137709, 0.8819876, 0.8425532]""",1.0953816175460815,0.4636855721473694,0.9542790055274963,0.7962529063224792,"""[0.8818897, 0.71739125, 0.8067797, 0.7609756, 0.63013697, 1.0]""",1.6547727584838867,0.561847984790802,0.8829039931297302
26,0.9167643785476685,"""[0.9373814, 0.89514065, 0.93874025, 0.9139922, 0.873065, 0.8669528]""",1.0658535957336426,0.4643658697605133,0.9701055288314819,0.7939109802246094,"""[0.8270677, 0.7916667, 0.7972028, 0.81057274, 0.35999998, 1.0]""",1.6212830543518066,0.5263888835906982,0.88758784532547
27,0.9026963710784912,"""[0.93962264, 0.828125, 0.93115324, 0.9192709, 0.8238994, 0.85600007]""",1.0502325296401978,0.46067097783088684,0.957796037197113,0.7962529063224792,"""[0.87096775, 0.6391753, 0.8185053, 0.8085106, 0.5185185, 0.984127]""",1.6797930002212524,0.5235456824302673,0.8852459192276001
28,0.9120750427246094,"""[0.905303, 0.8623377, 0.94038624, 0.9348958, 0.8459016, 0.87659574]""",1.0841870307922363,0.47230154275894165,0.969519317150116,0.7751756310462952,"""[0.84800005, 0.7070707, 0.7762238, 0.7699115, 0.5, 1.0]""",1.7962126731872559,0.5164835453033447,0.8805620670318604
29,0.9220398664474487,"""[0.92870903, 0.91271824, 0.9420916, 0.9410256, 0.8447205, 0.8669528]""",1.1024664640426636,0.4621019959449768,0.961313009262085,0.8056206107139587,"""[0.89230776, 0.7291667, 0.80701756, 0.7830188, 0.6470588, 0.984127]""",1.6232423782348633,0.5263158082962036,0.8665105104446411
30,0.927315354347229,"""[0.928839, 0.8997429, 0.94554883, 0.9270166, 0.8888889, 0.9322034]""",1.1104367971420288,0.46592530608177185,0.957796037197113,0.7728337049484253,"""[0.8727273, 0.73333335, 0.75862074, 0.7692308, 0.53731346, 0.984127]""",1.864733099937439,0.5170531868934631,0.88758784532547
31,0.9173505306243896,"""[0.92635655, 0.90575916, 0.9366018, 0.9178618, 0.8773006, 0.8739496]""",1.1360472440719604,0.4649899899959564,0.9536928534507751,0.7611241340637207,"""[0.86764705, 0.65957445, 0.7697594, 0.7678572, 0.29787233, 0.9677419]""",1.8092784881591797,0.5382353067398071,0.8571428656578064
32,0.9196951985359192,"""[0.90431523, 0.8682171, 0.9594478, 0.9314721, 0.86875004, 0.8711111]""",1.0585434436798096,0.4539928138256073,0.9630715250968933,0.7985948324203491,"""[0.892562, 0.6904762, 0.79432625, 0.77824265, 0.67692304, 0.984127]""",1.7931424379348755,0.5238744616508484,0.8992974162101746
33,0.9214537143707275,"""[0.93714285, 0.8802083, 0.9453925, 0.9376623, 0.86769235, 0.85593224]""",1.032427430152893,0.4575471580028534,0.9665884971618652,0.777517557144165,"""[0.85714287, 0.6666666, 0.79432625, 0.7477478, 0.5964913, 0.9836065]""",1.6374638080596924,0.5641025900840759,0.8758782148361206
34,0.9366940259933472,"""[0.9418386, 0.89058524, 0.95965666, 0.94451606, 0.8794789, 0.9372385]""",0.9857267737388611,0.47980380058288574,0.974794864654541,0.7892271876335144,"""[0.868217, 0.6947368, 0.7972028, 0.7579909, 0.6349206, 1.0]""",1.7931857109069824,0.5445402264595032,0.88758784532547
35,0.9290738701820374,"""[0.9425287, 0.89168763, 0.95504665, 0.9336802, 0.8930817, 0.86343616]""",0.9441884160041809,0.46218252182006836,0.9706916809082031,0.7798594832420349,"""[0.8818897, 0.6734694, 0.7692308, 0.7758621, 0.6031746, 0.9836065]""",1.7168806791305542,0.5633382797241211,0.8852459192276001
36,0.9419695138931274,"""[0.93690246, 0.9100257, 0.9688581, 0.93924046, 0.9308176, 0.8983051]""",0.9279870986938477,0.47610872983932495,0.9753810167312622,0.7892271876335144,"""[0.87603307, 0.69090915, 0.8013937, 0.7729469, 0.61538464, 0.96874994]""",1.5497512817382812,0.5698924660682678,0.868852436542511
37,0.944314181804657,"""[0.9425287, 0.9322917, 0.96360487, 0.9543147, 0.9018405, 0.89915967]""",0.9242871999740601,0.4705215394496918,0.9730363488197327,0.7868852615356445,"""[0.8333333, 0.73333335, 0.7816902, 0.8, 0.5185185, 0.96874994]""",1.7006267309188843,0.5529412031173706,0.8805620670318604
38,0.9384525418281555,"""[0.952381, 0.9246753, 0.9511568, 0.95153064, 0.8854489, 0.89473677]""",0.9152252674102783,0.4785487949848175,0.974208652973175,0.7798594832420349,"""[0.8818897, 0.70212764, 0.78, 0.7677725, 0.5263158, 0.95384616]""",1.6044491529464722,0.5585585832595825,0.8711943626403809
39,0.952520489692688,"""[0.95652175, 0.9230769, 0.96534234, 0.97150254, 0.9085173, 0.9230769]""",0.8430715203285217,0.47949525713920593,0.9800703525543213,0.8056206107139587,"""[0.9133858, 0.75247526, 0.7826087, 0.7982456, 0.6101695, 0.984127]""",1.557293176651001,0.56083083152771,0.8852459192276001
40,0.9460726976394653,"""[0.9411764, 0.928, 0.9732989, 0.9420655, 0.931677, 0.88412017]""",0.7675514817237854,0.4716821610927582,0.9812426567077637,0.7962529063224792,"""[0.89230776, 0.7010309, 0.7958478, 0.79816514, 0.5172414, 1.0]""",1.6146295070648193,0.5529060959815979,0.868852436542511
41,0.9484173655509949,"""[0.93916345, 0.93264246, 0.96785116, 0.9595828, 0.9102564, 0.9121339]""",0.735889732837677,0.475335031747818,0.9771395325660706,0.8056206107139587,"""[0.87603307, 0.72727275, 0.8014185, 0.8054299, 0.6376812, 1.0]""",1.3305914402008057,0.5901898741722107,0.8735362887382507
42,0.9519343376159668,"""[0.9447619, 0.95789474, 0.96663815, 0.9581152, 0.93292683, 0.8943089]""",0.6852713227272034,0.4765157997608185,0.9812426567077637,0.7915691137313843,"""[0.88524586, 0.7115385, 0.7973422, 0.76555026, 0.5714286, 1.0]""",1.5543885231018066,0.5727412104606628,0.8758782148361206
43,0.9513481855392456,"""[0.9525617, 0.927835, 0.96581197, 0.9533679, 0.9308176, 0.93670887]""",0.64633709192276,0.4756479561328888,0.9788979887962341,0.8079625368118286,"""[0.8976378, 0.72727275, 0.8029739, 0.7929516, 0.6571428, 1.0]""",1.3733317852020264,0.5583456158638,0.8852459192276001
44,0.9437280297279358,"""[0.95094335, 0.90813655, 0.9533679, 0.95774645, 0.9245283, 0.91803277]""",0.7333823442459106,0.4789794087409973,0.9683470129966736,0.7798594832420349,"""[0.892562, 0.6851852, 0.77351916, 0.7747748, 0.5185185, 1.0]""",1.5564038753509521,0.5625,0.864168643951416
